5760 5760
{'x1': 125.0, 'x2': 372.0, 'y1': 1.0, 'y2': 460.0} {'x1': 119.999744, 'x2': 372.999936, 'y1': 8.99993600000002, 'y2': 485.00019199999997}
{'x1': 181.0, 'x2': 351.0, 'y1': 37.0, 'y2': 483.0} {'x1': 179.00032, 'x2': 350.000128, 'y1': 46.00012799999999, 'y2': 490.00038399999994}
{'x1': 179.0, 'x2': 352.0, 'y1': 37.0, 'y2': 483.0} {'x1': 177.99987199999998, 'x2': 353.999872, 'y1': 44.99993599999999, 'y2': 486.999808}
{'x1': 179.0, 'x2': 352.0, 'y1': 37.0, 'y2': 483.0} {'x1': 177.99987199999998, 'x2': 355.99974399999996, 'y1': 43.99974400000002, 'y2': 507.999744}
{'x1': 179.0, 'x2': 352.0, 'y1': 37.0, 'y2': 483.0} {'x1': 179.00006399999998, 'x2': 354.000128, 'y1': 48.99993600000002, 'y2': 491.99974399999996}
{'x1': 177.0, 'x2': 353.0, 'y1': 37.0, 'y2': 483.0} {'x1': 176.99968, 'x2': 349.999872, 'y1': 42.99980799999997, 'y2': 490.999808}
{'x1': 175.0, 'x2': 355.0, 'y1': 37.0, 'y2': 483.0} {'x1': 174.000128, 'x2': 357.00019199999997, 'y1': 43.000320000000016, 'y2': 486.000128}
{'x1': 175.0, 'x2': 355.0, 'y1': 37.0, 'y2': 483.0} {'x1': 174.99980799999997, 'x2': 358.999808, 'y1': 40.99993599999999, 'y2': 506.999808}
{'x1': 175.0, 'x2': 355.0, 'y1': 37.0, 'y2': 483.0} {'x1': 176.0, 'x2': 355.99974399999996, 'y1': 49.99987200000001, 'y2': 492.99968}
{'x1': 174.0, 'x2': 356.0, 'y1': 37.0, 'y2': 483.0} {'x1': 173.99987199999998, 'x2': 356.0, 'y1': 41.000192, 'y2': 490.000128}
{'x1': 172.0, 'x2': 357.0, 'y1': 37.0, 'y2': 483.0} {'x1': 172.0, 'x2': 357.999872, 'y1': 43.00006400000001, 'y2': 484.999936}
{'x1': 172.0, 'x2': 357.0, 'y1': 37.0, 'y2': 483.0} {'x1': 172.00025599999998, 'x2': 359.000064, 'y1': 41.99987199999998, 'y2': 505.999872}
{'x1': 172.0, 'x2': 357.0, 'y1': 37.0, 'y2': 483.0} {'x1': 172.000256, 'x2': 357.00019199999997, 'y1': 45.99987200000001, 'y2': 492.99993600000005}
{'x1': 170.0, 'x2': 358.0, 'y1': 38.0, 'y2': 482.0} {'x1': 170.99980799999997, 'x2': 359.000064, 'y1': 42.99980799999997, 'y2': 488.999936}
{'x1': 168.0, 'x2': 359.0, 'y1': 38.0, 'y2': 482.0} {'x1': 168.999936, 'x2': 360.999936, 'y1': 47.99999999999997, 'y2': 485.00019199999997}
{'x1': 168.0, 'x2': 359.0, 'y1': 38.0, 'y2': 482.0} {'x1': 167.000064, 'x2': 360.999936, 'y1': 43.00006400000004, 'y2': 509.999872}
{'x1': 168.0, 'x2': 359.0, 'y1': 38.0, 'y2': 482.0} {'x1': 168.999936, 'x2': 359.000064, 'y1': 49.000192, 'y2': 496.00025600000004}
{'x1': 166.0, 'x2': 360.0, 'y1': 38.0, 'y2': 482.0} {'x1': 167.000064, 'x2': 360.999936, 'y1': 45.000192, 'y2': 486.000128}
{'x1': 165.0, 'x2': 361.0, 'y1': 38.0, 'y2': 482.0} {'x1': 167.00032, 'x2': 362.000128, 'y1': 48.99993600000002, 'y2': 489.999872}
{'x1': 165.0, 'x2': 361.0, 'y1': 38.0, 'y2': 482.0} {'x1': 164.0, 'x2': 364.0, 'y1': 42.00012799999999, 'y2': 508.99993599999993}
{'x1': 165.0, 'x2': 361.0, 'y1': 38.0, 'y2': 482.0} {'x1': 164.0, 'x2': 362.000128, 'y1': 48.00025600000001, 'y2': 497.00019199999997}
{'x1': 163.0, 'x2': 362.0, 'y1': 38.0, 'y2': 482.0} {'x1': 162.999808, 'x2': 361.999872, 'y1': 50.00038399999997, 'y2': 486.000128}
{'x1': 161.0, 'x2': 363.0, 'y1': 38.0, 'y2': 482.0} {'x1': 162.00012800000002, 'x2': 364.0, 'y1': 52.000256000000036, 'y2': 486.000128}
{'x1': 161.0, 'x2': 363.0, 'y1': 38.0, 'y2': 482.0} {'x1': 160.999936, 'x2': 365.000192, 'y1': 39.99999999999997, 'y2': 507.99974399999996}
{'x1': 161.0, 'x2': 363.0, 'y1': 38.0, 'y2': 482.0} {'x1': 158.00012800000002, 'x2': 364.00025600000004, 'y1': 49.99987200000001, 'y2': 494.000128}
{'x1': 160.0, 'x2': 364.0, 'y1': 39.0, 'y2': 482.0} {'x1': 160.00000000000003, 'x2': 360.99993600000005, 'y1': 55.00031999999999, 'y2': 481.00019199999997}
{'x1': 158.0, 'x2': 365.0, 'y1': 39.0, 'y2': 481.0} {'x1': 156.99993600000002, 'x2': 364.0, 'y1': 55.00006400000004, 'y2': 483.00032}
{'x1': 158.0, 'x2': 365.0, 'y1': 39.0, 'y2': 481.0} {'x1': 153.99987200000004, 'x2': 367.000064, 'y1': 43.99999999999997, 'y2': 505.00019199999997}
{'x1': 158.0, 'x2': 365.0, 'y1': 39.0, 'y2': 481.0} {'x1': 150.000128, 'x2': 367.00006399999995, 'y1': 47.99999999999997, 'y2': 501.00019199999997}
{'x1': 156.0, 'x2': 366.0, 'y1': 39.0, 'y2': 481.0} {'x1': 155.99974400000002, 'x2': 363.999744, 'y1': 49.000192, 'y2': 484.0}
{'x1': 155.0, 'x2': 367.0, 'y1': 39.0, 'y2': 481.0} {'x1': 157.00019200000003, 'x2': 367.000064, 'y1': 52.00000000000003, 'y2': 486.99980800000003}
{'x1': 155.0, 'x2': 367.0, 'y1': 39.0, 'y2': 481.0} {'x1': 149.999616, 'x2': 369.99987200000004, 'y1': 42.999808, 'y2': 503.00006399999995}
{'x1': 155.0, 'x2': 367.0, 'y1': 39.0, 'y2': 481.0} {'x1': 150.000128, 'x2': 367.00006399999995, 'y1': 49.000192, 'y2': 496.00025600000004}
{'x1': 153.0, 'x2': 367.0, 'y1': 39.0, 'y2': 481.0} {'x1': 154.99980800000003, 'x2': 364.99968, 'y1': 49.000192, 'y2': 482.000128}
{'x1': 152.0, 'x2': 368.0, 'y1': 39.0, 'y2': 481.0} {'x1': 156.00025600000004, 'x2': 368.0, 'y1': 49.99987200000001, 'y2': 487.00006400000007}
{'x1': 152.0, 'x2': 368.0, 'y1': 39.0, 'y2': 481.0} {'x1': 150.000128, 'x2': 365.00019199999997, 'y1': 42.00012799999999, 'y2': 507.00006399999995}
{'x1': 152.0, 'x2': 368.0, 'y1': 39.0, 'y2': 481.0} {'x1': 148.0, 'x2': 369.00019199999997, 'y1': 46.00012800000002, 'y2': 494.000128}
{'x1': 150.0, 'x2': 369.0, 'y1': 39.0, 'y2': 481.0} {'x1': 152.99993600000002, 'x2': 368.0, 'y1': 47.00006399999998, 'y2': 482.99980800000003}
{'x1': 149.0, 'x2': 370.0, 'y1': 39.0, 'y2': 481.0} {'x1': 151.000064, 'x2': 369.99987200000004, 'y1': 49.00019200000003, 'y2': 491.000064}
{'x1': 149.0, 'x2': 370.0, 'y1': 39.0, 'y2': 481.0} {'x1': 150.000128, 'x2': 367.00006399999995, 'y1': 42.00012799999999, 'y2': 505.00019199999997}
{'x1': 149.0, 'x2': 370.0, 'y1': 39.0, 'y2': 481.0} {'x1': 146.99980799999997, 'x2': 370.999808, 'y1': 46.00012799999999, 'y2': 490.00038399999994}
{'x1': 147.0, 'x2': 370.0, 'y1': 39.0, 'y2': 481.0} {'x1': 147.99974399999996, 'x2': 369.999872, 'y1': 48.99993599999999, 'y2': 480.999936}
{'x1': 146.0, 'x2': 371.0, 'y1': 39.0, 'y2': 480.0} {'x1': 148.99993600000002, 'x2': 372.0, 'y1': 49.99987200000001, 'y2': 490.99980800000003}
{'x1': 146.0, 'x2': 371.0, 'y1': 39.0, 'y2': 480.0} {'x1': 144.0, 'x2': 368.0, 'y1': 40.99993599999999, 'y2': 506.999808}
{'x1': 146.0, 'x2': 371.0, 'y1': 39.0, 'y2': 480.0} {'x1': 139.999744, 'x2': 370.99980800000003, 'y1': 45.99987199999998, 'y2': 485.999872}
{'x1': 145.0, 'x2': 372.0, 'y1': 39.0, 'y2': 480.0} {'x1': 147.00006399999998, 'x2': 372.0, 'y1': 49.99987200000001, 'y2': 478.000128}
{'x1': 144.0, 'x2': 372.0, 'y1': 39.0, 'y2': 480.0} {'x1': 144.999936, 'x2': 370.999808, 'y1': 50.999808, 'y2': 491.99974399999996}
{'x1': 144.0, 'x2': 372.0, 'y1': 39.0, 'y2': 480.0} {'x1': 137.99987199999998, 'x2': 374.000128, 'y1': 42.00012799999999, 'y2': 503.00032}
{'x1': 144.0, 'x2': 372.0, 'y1': 39.0, 'y2': 480.0} {'x1': 137.99987199999998, 'x2': 367.000064, 'y1': 43.00006399999998, 'y2': 490.000128}
{'x1': 142.0, 'x2': 373.0, 'y1': 39.0, 'y2': 480.0} {'x1': 144.999936, 'x2': 370.999808, 'y1': 52.0, 'y2': 476.0}
{'x1': 141.0, 'x2': 373.0, 'y1': 39.0, 'y2': 480.0} {'x1': 143.000064, 'x2': 372.000256, 'y1': 50.00012800000002, 'y2': 492.0}
{'x1': 141.0, 'x2': 373.0, 'y1': 39.0, 'y2': 480.0} {'x1': 137.00019200000003, 'x2': 367.00032, 'y1': 42.00012799999999, 'y2': 503.00032}
{'x1': 141.0, 'x2': 373.0, 'y1': 39.0, 'y2': 480.0} {'x1': 136.0, 'x2': 368.999936, 'y1': 42.00012799999999, 'y2': 491.00006399999995}
{'x1': 140.0, 'x2': 374.0, 'y1': 39.0, 'y2': 479.0} {'x1': 139.999744, 'x2': 370.99980800000003, 'y1': 53.000192, 'y2': 476.00025600000004}
{'x1': 139.0, 'x2': 374.0, 'y1': 39.0, 'y2': 479.0} {'x1': 139.999744, 'x2': 370.99980800000003, 'y1': 51.00006400000001, 'y2': 491.000064}
{'x1': 139.0, 'x2': 374.0, 'y1': 39.0, 'y2': 479.0} {'x1': 136.000256, 'x2': 368.00025600000004, 'y1': 42.00012799999999, 'y2': 507.00006399999995}
{'x1': 139.0, 'x2': 374.0, 'y1': 39.0, 'y2': 479.0} {'x1': 136.000256, 'x2': 368.00025600000004, 'y1': 47.00006399999998, 'y2': 486.000128}
{'x1': 138.0, 'x2': 375.0, 'y1': 39.0, 'y2': 479.0} {'x1': 138.999808, 'x2': 371.99974399999996, 'y1': 48.999679999999984, 'y2': 477.999872}
{'x1': 137.0, 'x2': 375.0, 'y1': 39.0, 'y2': 479.0} {'x1': 137.000192, 'x2': 369.00019199999997, 'y1': 50.999808, 'y2': 491.99974399999996}
{'x1': 137.0, 'x2': 375.0, 'y1': 39.0, 'y2': 479.0} {'x1': 135.000064, 'x2': 368.0, 'y1': 40.00025600000001, 'y2': 505.00019199999997}
{'x1': 137.0, 'x2': 375.0, 'y1': 39.0, 'y2': 479.0} {'x1': 134.00012800000002, 'x2': 367.000064, 'y1': 40.99993599999999, 'y2': 488.999936}
{'x1': 135.0, 'x2': 375.0, 'y1': 39.0, 'y2': 479.0} {'x1': 136.999936, 'x2': 368.0, 'y1': 47.00006400000001, 'y2': 480.999936}
{'x1': 135.0, 'x2': 376.0, 'y1': 39.0, 'y2': 478.0} {'x1': 133.99987199999998, 'x2': 371.000064, 'y1': 49.99987200000001, 'y2': 490.99980800000003}
{'x1': 135.0, 'x2': 376.0, 'y1': 39.0, 'y2': 478.0} {'x1': 132.999936, 'x2': 370.000128, 'y1': 41.000192, 'y2': 506.000128}
{'x1': 135.0, 'x2': 376.0, 'y1': 39.0, 'y2': 478.0} {'x1': 132.999936, 'x2': 366.99980800000003, 'y1': 38.00012800000002, 'y2': 488.0}
{'x1': 134.0, 'x2': 376.0, 'y1': 39.0, 'y2': 478.0} {'x1': 130.99980800000003, 'x2': 368.999936, 'y1': 47.00006400000001, 'y2': 479.000064}
{'x1': 133.0, 'x2': 376.0, 'y1': 39.0, 'y2': 478.0} {'x1': 132.0, 'x2': 371.000064, 'y1': 48.99993600000002, 'y2': 491.99974399999996}
{'x1': 133.0, 'x2': 376.0, 'y1': 39.0, 'y2': 478.0} {'x1': 130.999808, 'x2': 370.99980800000003, 'y1': 38.00012799999999, 'y2': 509.00019199999997}
{'x1': 133.0, 'x2': 376.0, 'y1': 39.0, 'y2': 478.0} {'x1': 128.999936, 'x2': 368.999936, 'y1': 41.00019200000003, 'y2': 483.000064}
{'x1': 132.0, 'x2': 376.0, 'y1': 39.0, 'y2': 477.0} {'x1': 128.999936, 'x2': 370.99980800000003, 'y1': 46.999808, 'y2': 479.99974399999996}
{'x1': 131.0, 'x2': 377.0, 'y1': 39.0, 'y2': 477.0} {'x1': 129.00019200000003, 'x2': 372.0, 'y1': 48.99993600000002, 'y2': 493.00019199999997}
{'x1': 131.0, 'x2': 377.0, 'y1': 39.0, 'y2': 477.0} {'x1': 125.999872, 'x2': 372.0, 'y1': 44.000256000000036, 'y2': 510.000128}
{'x1': 131.0, 'x2': 377.0, 'y1': 39.0, 'y2': 477.0} {'x1': 128.0, 'x2': 371.999744, 'y1': 45.99987199999998, 'y2': 484.0}
{'x1': 130.0, 'x2': 377.0, 'y1': 39.0, 'y2': 477.0} {'x1': 127.00006400000001, 'x2': 374.000128, 'y1': 48.0, 'y2': 481.999872}
{'x1': 129.0, 'x2': 377.0, 'y1': 39.0, 'y2': 477.0} {'x1': 128.0, 'x2': 371.999744, 'y1': 54.00012799999999, 'y2': 491.00032}
{'x1': 129.0, 'x2': 377.0, 'y1': 39.0, 'y2': 477.0} {'x1': 124.000256, 'x2': 375.000064, 'y1': 45.99987200000001, 'y2': 507.00006400000007}
{'x1': 129.0, 'x2': 377.0, 'y1': 39.0, 'y2': 477.0} {'x1': 128.0, 'x2': 376.999936, 'y1': 42.00012799999999, 'y2': 489.00019199999997}
{'x1': 128.0, 'x2': 377.0, 'y1': 39.0, 'y2': 476.0} {'x1': 130.000384, 'x2': 374.000128, 'y1': 49.99987199999998, 'y2': 481.999872}
{'x1': 127.0, 'x2': 377.0, 'y1': 39.0, 'y2': 476.0} {'x1': 124.999936, 'x2': 371.000064, 'y1': 56.99993599999999, 'y2': 488.999936}
{'x1': 127.0, 'x2': 377.0, 'y1': 39.0, 'y2': 476.0} {'x1': 121.999872, 'x2': 374.000128, 'y1': 45.99961600000003, 'y2': 505.999872}
{'x1': 127.0, 'x2': 377.0, 'y1': 39.0, 'y2': 476.0} {'x1': 127.00006400000001, 'x2': 376.0, 'y1': 45.000192, 'y2': 486.000128}
{'x1': 126.0, 'x2': 377.0, 'y1': 39.0, 'y2': 475.0} {'x1': 127.00006400000001, 'x2': 376.0, 'y1': 48.99993599999999, 'y2': 482.999808}
{'x1': 126.0, 'x2': 377.0, 'y1': 39.0, 'y2': 475.0} {'x1': 123.99974399999999, 'x2': 370.99980800000003, 'y1': 56.99993599999999, 'y2': 488.999936}
{'x1': 126.0, 'x2': 377.0, 'y1': 39.0, 'y2': 475.0} {'x1': 120.999936, 'x2': 375.000064, 'y1': 47.00006400000004, 'y2': 505.999872}
{'x1': 126.0, 'x2': 377.0, 'y1': 39.0, 'y2': 475.0} {'x1': 123.99999999999999, 'x2': 373.999872, 'y1': 45.000192, 'y2': 480.99993600000005}
{'x1': 125.0, 'x2': 377.0, 'y1': 39.0, 'y2': 475.0} {'x1': 125.999872, 'x2': 372.0, 'y1': 48.99993599999999, 'y2': 480.999936}
{'x1': 124.0, 'x2': 377.0, 'y1': 39.0, 'y2': 474.0} {'x1': 122.999808, 'x2': 369.999872, 'y1': 57.000192, 'y2': 490.000128}
{'x1': 124.0, 'x2': 377.0, 'y1': 39.0, 'y2': 474.0} {'x1': 118.00012799999999, 'x2': 374.000128, 'y1': 48.000256000000036, 'y2': 506.000128}
{'x1': 124.0, 'x2': 377.0, 'y1': 39.0, 'y2': 474.0} {'x1': 120.00025600000001, 'x2': 377.00019199999997, 'y1': 47.99999999999997, 'y2': 485.00019199999997}
{'x1': 124.0, 'x2': 377.0, 'y1': 39.0, 'y2': 474.0} {'x1': 122.999808, 'x2': 371.99974399999996, 'y1': 51.00006399999998, 'y2': 482.000128}
{'x1': 123.0, 'x2': 377.0, 'y1': 38.0, 'y2': 474.0} {'x1': 119.00006400000001, 'x2': 368.0, 'y1': 57.000192, 'y2': 492.0}
{'x1': 123.0, 'x2': 377.0, 'y1': 38.0, 'y2': 474.0} {'x1': 118.99980799999999, 'x2': 372.0, 'y1': 47.99999999999997, 'y2': 503.00006399999995}
{'x1': 123.0, 'x2': 377.0, 'y1': 38.0, 'y2': 474.0} {'x1': 121.999872, 'x2': 374.000128, 'y1': 50.99980799999997, 'y2': 482.999808}
{'x1': 122.0, 'x2': 377.0, 'y1': 38.0, 'y2': 473.0} {'x1': 120.999936, 'x2': 373.000192, 'y1': 50.99980799999997, 'y2': 482.999808}
{'x1': 122.0, 'x2': 376.0, 'y1': 38.0, 'y2': 473.0} {'x1': 118.99980799999999, 'x2': 368.99968, 'y1': 53.000192, 'y2': 494.000128}
{'x1': 122.0, 'x2': 376.0, 'y1': 38.0, 'y2': 473.0} {'x1': 117.99961599999999, 'x2': 369.999872, 'y1': 46.00012799999999, 'y2': 497.999872}
{'x1': 122.0, 'x2': 376.0, 'y1': 38.0, 'y2': 473.0} {'x1': 119.99999999999999, 'x2': 372.000256, 'y1': 51.00006399999998, 'y2': 480.00025600000004}
{'x1': 121.0, 'x2': 376.0, 'y1': 38.0, 'y2': 473.0} {'x1': 119.000064, 'x2': 371.00032, 'y1': 49.99987199999998, 'y2': 483.99974399999996}
{'x1': 121.0, 'x2': 376.0, 'y1': 38.0, 'y2': 472.0} {'x1': 118.000128, 'x2': 368.999936, 'y1': 52.00025600000001, 'y2': 493.00019199999997}
{'x1': 121.0, 'x2': 376.0, 'y1': 38.0, 'y2': 472.0} {'x1': 116.999936, 'x2': 370.000128, 'y1': 45.000192, 'y2': 496.99993600000005}
{'x1': 121.0, 'x2': 376.0, 'y1': 38.0, 'y2': 472.0} {'x1': 118.00012799999999, 'x2': 374.000128, 'y1': 47.000320000000016, 'y2': 482.000128}
{'x1': 120.0, 'x2': 376.0, 'y1': 38.0, 'y2': 472.0} {'x1': 120.00000000000001, 'x2': 374.000128, 'y1': 51.99999999999997, 'y2': 483.00006399999995}
{'x1': 120.0, 'x2': 375.0, 'y1': 38.0, 'y2': 471.0} {'x1': 116.999936, 'x2': 370.000128, 'y1': 50.00012799999999, 'y2': 497.00019199999997}
{'x1': 120.0, 'x2': 375.0, 'y1': 38.0, 'y2': 471.0} {'x1': 117.000192, 'x2': 373.00019199999997, 'y1': 46.999808, 'y2': 493.999872}
{'x1': 120.0, 'x2': 375.0, 'y1': 38.0, 'y2': 471.0} {'x1': 121.000192, 'x2': 378.000128, 'y1': 50.00012799999999, 'y2': 484.99993599999993}
{'x1': 120.0, 'x2': 375.0, 'y1': 38.0, 'y2': 471.0} {'x1': 119.00006400000001, 'x2': 376.999936, 'y1': 50.00012799999999, 'y2': 483.00006399999995}
{'x1': 119.0, 'x2': 375.0, 'y1': 38.0, 'y2': 471.0} {'x1': 116.999936, 'x2': 366.99980800000003, 'y1': 49.000192, 'y2': 500.0}
{'x1': 119.0, 'x2': 375.0, 'y1': 38.0, 'y2': 471.0} {'x1': 116.99968, 'x2': 368.999936, 'y1': 46.00012799999999, 'y2': 501.00019199999997}
{'x1': 119.0, 'x2': 375.0, 'y1': 38.0, 'y2': 471.0} {'x1': 120.999936, 'x2': 373.000192, 'y1': 50.00012799999999, 'y2': 484.99993599999993}
{'x1': 119.0, 'x2': 374.0, 'y1': 38.0, 'y2': 470.0} {'x1': 119.00006400000001, 'x2': 375.000064, 'y1': 48.0, 'y2': 481.999872}
{'x1': 119.0, 'x2': 374.0, 'y1': 37.0, 'y2': 471.0} {'x1': 117.00019200000001, 'x2': 368.0, 'y1': 47.00006399999998, 'y2': 498.99980800000003}
{'x1': 119.0, 'x2': 374.0, 'y1': 37.0, 'y2': 471.0} {'x1': 115.999744, 'x2': 369.999872, 'y1': 44.0, 'y2': 500.0}
{'x1': 119.0, 'x2': 374.0, 'y1': 37.0, 'y2': 471.0} {'x1': 118.99980799999999, 'x2': 372.0, 'y1': 51.00006399999998, 'y2': 484.0}
{'x1': 118.0, 'x2': 373.0, 'y1': 37.0, 'y2': 471.0} {'x1': 117.000192, 'x2': 373.00019199999997, 'y1': 49.000192, 'y2': 484.0}
{'x1': 118.0, 'x2': 373.0, 'y1': 37.0, 'y2': 471.0} {'x1': 116.99993599999999, 'x2': 364.999936, 'y1': 46.00012800000002, 'y2': 496.0}
{'x1': 118.0, 'x2': 373.0, 'y1': 37.0, 'y2': 471.0} {'x1': 112.999936, 'x2': 367.000064, 'y1': 46.00012799999999, 'y2': 501.00019199999997}
{'x1': 118.0, 'x2': 373.0, 'y1': 37.0, 'y2': 471.0} {'x1': 114.999808, 'x2': 370.99980800000003, 'y1': 50.00012799999999, 'y2': 484.99993599999993}
{'x1': 118.0, 'x2': 372.0, 'y1': 37.0, 'y2': 472.0} {'x1': 115.00006400000001, 'x2': 370.000128, 'y1': 46.00012800000002, 'y2': 480.0}
{'x1': 118.0, 'x2': 372.0, 'y1': 37.0, 'y2': 472.0} {'x1': 114.99980800000002, 'x2': 368.999936, 'y1': 46.00012799999999, 'y2': 501.00019199999997}
{'x1': 118.0, 'x2': 372.0, 'y1': 37.0, 'y2': 472.0} {'x1': 114.99980799999999, 'x2': 367.000064, 'y1': 47.000320000000016, 'y2': 498.000128}
{'x1': 118.0, 'x2': 372.0, 'y1': 37.0, 'y2': 472.0} {'x1': 115.99999999999999, 'x2': 365.999872, 'y1': 52.99993600000002, 'y2': 484.0}
{'x1': 118.0, 'x2': 371.0, 'y1': 37.0, 'y2': 472.0} {'x1': 116.000256, 'x2': 367.000064, 'y1': 50.00012799999999, 'y2': 484.99993599999993}
{'x1': 117.0, 'x2': 371.0, 'y1': 37.0, 'y2': 473.0} {'x1': 116.999936, 'x2': 366.99980800000003, 'y1': 44.0, 'y2': 500.0}
{'x1': 117.0, 'x2': 371.0, 'y1': 37.0, 'y2': 473.0} {'x1': 113.99987200000001, 'x2': 362.99980800000003, 'y1': 47.00006400000001, 'y2': 493.000192}
{'x1': 117.0, 'x2': 371.0, 'y1': 37.0, 'y2': 473.0} {'x1': 116.000256, 'x2': 367.000064, 'y1': 54.00012799999999, 'y2': 479.00006399999995}
{'x1': 117.0, 'x2': 370.0, 'y1': 37.0, 'y2': 473.0} {'x1': 115.999744, 'x2': 368.0, 'y1': 48.00025599999998, 'y2': 488.000256}
{'x1': 117.0, 'x2': 370.0, 'y1': 36.0, 'y2': 474.0} {'x1': 114.999808, 'x2': 363.99974399999996, 'y1': 42.00012800000002, 'y2': 500.0}
{'x1': 117.0, 'x2': 370.0, 'y1': 36.0, 'y2': 474.0} {'x1': 114.000128, 'x2': 364.0, 'y1': 47.00006400000004, 'y2': 491.00032}
{'x1': 117.0, 'x2': 370.0, 'y1': 36.0, 'y2': 474.0} {'x1': 115.99999999999999, 'x2': 365.999872, 'y1': 50.00012799999999, 'y2': 479.00032}
{'x1': 117.0, 'x2': 369.0, 'y1': 36.0, 'y2': 474.0} {'x1': 115.999744, 'x2': 368.0, 'y1': 47.00006399999998, 'y2': 488.0}
{'x1': 117.0, 'x2': 368.0, 'y1': 36.0, 'y2': 474.0} {'x1': 117.99987200000001, 'x2': 365.999872, 'y1': 40.00000000000003, 'y2': 498.99980800000003}
{'x1': 117.0, 'x2': 368.0, 'y1': 36.0, 'y2': 474.0} {'x1': 114.999808, 'x2': 363.99974399999996, 'y1': 45.99987200000001, 'y2': 494.99980800000003}
{'x1': 117.0, 'x2': 368.0, 'y1': 36.0, 'y2': 474.0} {'x1': 116.999936, 'x2': 366.99980800000003, 'y1': 51.99999999999997, 'y2': 481.00019199999997}
{'x1': 117.0, 'x2': 368.0, 'y1': 36.0, 'y2': 475.0} {'x1': 117.99987200000001, 'x2': 365.999872, 'y1': 47.00006399999998, 'y2': 482.99980800000003}
{'x1': 118.0, 'x2': 367.0, 'y1': 36.0, 'y2': 475.0} {'x1': 116.999936, 'x2': 363.000064, 'y1': 37.00019200000003, 'y2': 501.000192}
{'x1': 118.0, 'x2': 367.0, 'y1': 36.0, 'y2': 475.0} {'x1': 114.999808, 'x2': 361.999872, 'y1': 49.000192, 'y2': 484.0}
{'x1': 118.0, 'x2': 367.0, 'y1': 36.0, 'y2': 475.0} {'x1': 119.000064, 'x2': 362.999808, 'y1': 52.0, 'y2': 477.999872}
{'x1': 118.0, 'x2': 366.0, 'y1': 36.0, 'y2': 475.0} {'x1': 116.999936, 'x2': 366.99980800000003, 'y1': 45.000192, 'y2': 484.00025600000004}
{'x1': 118.0, 'x2': 365.0, 'y1': 36.0, 'y2': 476.0} {'x1': 118.000128, 'x2': 361.999872, 'y1': 38.00012800000002, 'y2': 500.00025600000004}
{'x1': 118.0, 'x2': 365.0, 'y1': 36.0, 'y2': 476.0} {'x1': 114.99980799999999, 'x2': 360.0, 'y1': 47.00006399999998, 'y2': 486.000128}
{'x1': 118.0, 'x2': 365.0, 'y1': 36.0, 'y2': 476.0} {'x1': 113.999872, 'x2': 359.000064, 'y1': 48.99993600000002, 'y2': 475.99974399999996}
{'x1': 118.0, 'x2': 364.0, 'y1': 35.0, 'y2': 476.0} {'x1': 115.99974399999999, 'x2': 362.99980800000003, 'y1': 45.99987199999998, 'y2': 487.99974399999996}
{'x1': 119.0, 'x2': 363.0, 'y1': 35.0, 'y2': 476.0} {'x1': 118.999808, 'x2': 359.99974399999996, 'y1': 39.99974399999999, 'y2': 500.99993600000005}
{'x1': 119.0, 'x2': 363.0, 'y1': 35.0, 'y2': 476.0} {'x1': 115.99999999999999, 'x2': 358.999808, 'y1': 44.0, 'y2': 482.000128}
{'x1': 119.0, 'x2': 363.0, 'y1': 35.0, 'y2': 476.0} {'x1': 118.000128, 'x2': 360.0, 'y1': 45.99987200000001, 'y2': 478.99980800000003}
{'x1': 119.0, 'x2': 363.0, 'y1': 35.0, 'y2': 477.0} {'x1': 119.00006400000001, 'x2': 359.000064, 'y1': 49.000192, 'y2': 484.0}
{'x1': 119.0, 'x2': 362.0, 'y1': 35.0, 'y2': 477.0} {'x1': 118.000128, 'x2': 360.0, 'y1': 36.99993600000002, 'y2': 503.99974399999996}
{'x1': 119.0, 'x2': 362.0, 'y1': 35.0, 'y2': 477.0} {'x1': 118.00012799999999, 'x2': 358.000128, 'y1': 42.999808, 'y2': 487.00006399999995}
{'x1': 119.0, 'x2': 362.0, 'y1': 35.0, 'y2': 477.0} {'x1': 121.000192, 'x2': 362.000128, 'y1': 44.00025600000001, 'y2': 480.0}
{'x1': 120.0, 'x2': 361.0, 'y1': 35.0, 'y2': 477.0} {'x1': 119.00006400000001, 'x2': 359.000064, 'y1': 49.99987199999998, 'y2': 483.99974399999996}
{'x1': 120.0, 'x2': 360.0, 'y1': 35.0, 'y2': 477.0} {'x1': 119.00032, 'x2': 362.000128, 'y1': 35.99974399999999, 'y2': 506.99980800000003}
{'x1': 120.0, 'x2': 360.0, 'y1': 35.0, 'y2': 477.0} {'x1': 117.99987199999998, 'x2': 356.999936, 'y1': 44.99993599999999, 'y2': 486.999808}
{'x1': 120.0, 'x2': 360.0, 'y1': 35.0, 'y2': 477.0} {'x1': 121.999872, 'x2': 363.999744, 'y1': 50.00012799999999, 'y2': 479.00032}
{'x1': 121.0, 'x2': 359.0, 'y1': 34.0, 'y2': 478.0} {'x1': 118.000128, 'x2': 360.0, 'y1': 45.99987199999998, 'y2': 485.999872}
{'x1': 121.0, 'x2': 358.0, 'y1': 34.0, 'y2': 478.0} {'x1': 118.000128, 'x2': 356.000256, 'y1': 32.0, 'y2': 510.000128}
